productId,productName,category,manufacturer,price,unit,minOrderQty,stockQty,leadTimeDays,warehouseLocation,weight,dimensions,restrictedStates,applicableProjectTypes,certifications,ecoFriendly,recyclable,sustainableSource,warrantyYears,fireRating,installationDifficulty,description
P2068,Steel Beam,Steel,ConstructMax,282.17,box,50,4920,5,TX,58.82,139x19.6x13.6,,Industrial;Residential,,No,Yes,Yes,10,,Complex,ConstructMax Steel Beam - Premium quality steel product for construction projects.
P2069,Power Drill,Tools,PremiumPro,229.68,ft,50,152,28,MA,25.72,142.7x32.7x41.1,SD;WI;HI;UT,Infrastructure;Residential;New Construction,,No,No,Yes,0,Class B,Easy,PremiumPro Power Drill - Premium quality tools product for construction projects.
P2070,Cellulose,Insulation,TrustedBrand,57.8,sqft,50,1087,29,NC,101.22,111.8x39.1x21.2,MD;LA,New Construction;Renovation,Energy Star;FSC Certified,Yes,Yes,Yes,10,,Moderate,TrustedBrand Cellulose - Premium quality insulation product for construction projects.
P2071,Epoxy Coating,Paint,ConstructMax,140.6,box,10,1859,22,MT,92.08,134.3x12.6x26.2,ME;AK;IL;SC,New Construction;Commercial;Infrastructure,ISO 9001;FSC Certified,Yes,Yes,No,5,Class B,Professional Required,ConstructMax Epoxy Coating - Premium quality paint product for construction projects.
P2072,Epoxy Coating,Paint,BuildCo,281.46,ft,50,1812,29,PA,44.24,48.2x29.6x48.7,NE;LA,Commercial;Renovation,,No,No,Yes,25,Class A,Complex,BuildCo Epoxy Coating - Premium quality paint product for construction projects.
P2073,Metal Roofing,Roofing,TrustedBrand,251.92,bundle,25,382,24,ME,185.54,116.8x31.1x49.2,IL;AL;ID,Residential;New Construction,ASTM Compliant,No,Yes,No,10,Class C,Easy,TrustedBrand Metal Roofing - Premium quality roofing product for construction projects.
P2074,PVC Pipe,Plumbing,TrustedBrand,23.69,box,10,1561,1,LA,114.49,58.5x16.8x43.5,WY,Residential;New Construction;Infrastructure;Renovation,,Yes,Yes,No,10,Class C,Complex,TrustedBrand PVC Pipe - Premium quality plumbing product for construction projects.
P2075,Interior Latex,Paint,QualityMaterials,45.53,box,1,4273,19,SD,106.65,63.8x21x39.7,ID;AZ,Commercial,ASTM Compliant,Yes,No,Yes,10,Class A,Complex,QualityMaterials Interior Latex - Premium quality paint product for construction projects.
P2076,Nails,Hardware,MegaSupply,110.38,ea,50,1600,17,NV,11.72,21.1x45x5.5,KY;KS,Infrastructure;New Construction,LEED Certified,Yes,No,No,5,,Complex,MegaSupply Nails - Premium quality hardware product for construction projects.
P2077,2x6,Lumber,BuildCo,17.3,ft,1,2534,29,OK,85.08,91.1x37.7x11.8,OH;MD;AL,Renovation;New Construction;Residential;Infrastructure,,No,No,No,1,,Professional Required,BuildCo 2x6 - Premium quality lumber product for construction projects.
P2078,Copper Pipe,Plumbing,ProBuild,39.3,ft,50,1699,12,WI,173.67,86.7x34.9x34.1,WV;CT;VT;NC,Renovation;Infrastructure,FSC Certified,Yes,No,No,10,Class B,Easy,ProBuild Copper Pipe - Premium quality plumbing product for construction projects.
P2079,Ready Mix,Concrete,PremiumPro,27.91,bundle,100,3264,16,MN,152.72,86.4x8.1x9.7,,Infrastructure;New Construction;Residential,,No,No,Yes,0,Class C,Professional Required,PremiumPro Ready Mix - Premium quality concrete product for construction projects.
P2080,Concrete Block,Concrete,PremiumPro,100.73,bundle,10,3633,12,AR,115.25,43.5x9.4x43.5,GA;AL,New Construction;Renovation;Infrastructure;Industrial,ISO 9001,Yes,Yes,No,10,Class C,Professional Required,PremiumPro Concrete Block - Premium quality concrete product for construction projects.
P2081,Nails,Hardware,MegaSupply,119.21,ea,100,1694,7,NC,103.42,58.9x23.8x12,LA;CA;HI,Renovation;Residential,ASTM Compliant;FSC Certified,Yes,No,No,1,Class B,Complex,MegaSupply Nails - Premium quality hardware product for construction projects.
P2082,Cedar Decking,Lumber,ProBuild,37.12,ft,100,2411,6,MS,181.45,98.6x35.2x22.9,IL;CT;AL;CA,Residential;Industrial,,Yes,Yes,No,0,Class C,Complex,ProBuild Cedar Decking - Premium quality lumber product for construction projects.
P2083,2x8,Lumber,EcoConstruct,48.71,box,25,4155,20,KY,109.68,33.4x30.5x51.6,NM;IN,New Construction,CE Marked;Green Guard,Yes,Yes,No,0,Class C,Complex,EcoConstruct 2x8 - Premium quality lumber product for construction projects.
P2084,Screws,Hardware,IndustryLeader,286.65,bundle,50,2199,9,ND,65.28,36.5x37.5x35.5,CO;TX;SD,New Construction;Infrastructure;Renovation,UL Listed,No,Yes,Yes,10,Class A,Easy,IndustryLeader Screws - Premium quality hardware product for construction projects.
P2085,Interior Door,Doors,MegaSupply,663.02,bundle,1,4750,26,VA,56.23,78.3x25.9x5.6,ND;MA;MD;WI,Industrial;New Construction;Renovation;Infrastructure,Energy Star;LEED Certified,No,No,No,0,Class A,Easy,MegaSupply Interior Door - Premium quality doors product for construction projects.
P2086,Sliding Door,Doors,EcoConstruct,539.68,ea,10,1946,9,AK,149.24,102.2x50.1x49.5,,Commercial;Residential,ASTM Compliant,Yes,Yes,No,2,,Moderate,EcoConstruct Sliding Door - Premium quality doors product for construction projects.
P2087,Cabinet Hardware,Fixtures,ProBuild,284.12,ea,10,1930,23,ID,154.88,135.5x6.8x19.5,KY;MT,Residential;Commercial,,No,Yes,No,0,Class C,Moderate,ProBuild Cabinet Hardware - Premium quality fixtures product for construction projects.
P2088,Junction Box,Electrical,TrustedBrand,161.54,sqft,100,3551,30,ND,128.99,28.1x35.6x30.6,LA;MO;MA,Residential;Commercial;Infrastructure;New Construction;Industrial,,Yes,Yes,Yes,2,Class B,Complex,TrustedBrand Junction Box - Premium quality electrical product for construction projects.
P2089,Fire Rated,Drywall,TrustedBrand,164.63,bundle,10,677,2,NY,132.51,92.2x51.3x36.6,NM;OK,Renovation;Residential;New Construction;Industrial,LEED Certified;Energy Star,No,Yes,Yes,5,Class B,Professional Required,TrustedBrand Fire Rated - Premium quality drywall product for construction projects.
P2090,Grout Mix,Concrete,ValueBuilders,78.61,bundle,25,1186,5,NJ,82.01,13.7x37x43.8,WI;MS;AL,Infrastructure;New Construction;Renovation,CE Marked,Yes,Yes,No,1,,Easy,ValueBuilders Grout Mix - Premium quality concrete product for construction projects.
P2091,Corner Bead,Drywall,EcoConstruct,312.6,box,1,4374,17,ME,119.47,73.7x33x34.4,VT;RI,Industrial;New Construction,,No,Yes,No,0,Class A,Professional Required,EcoConstruct Corner Bead - Premium quality drywall product for construction projects.
P2092,Laminate,Flooring,ConstructMax,295.92,box,25,917,18,TN,91.03,63.7x22.8x37.8,AK;MS;NH,Industrial;Residential,ASTM Compliant,No,No,No,25,Class C,Complex,ConstructMax Laminate - Premium quality flooring product for construction projects.
P2093,Laminate,Flooring,QualityMaterials,219.16,box,1,667,3,SC,157.24,133.6x31.5x14,PA;IN;HI;AZ,Commercial;Industrial,ISO 9001;UL Listed,No,No,Yes,5,Class A,Complex,QualityMaterials Laminate - Premium quality flooring product for construction projects.
P2094,Exterior Acrylic,Paint,IndustryLeader,127.7,box,100,631,2,AK,191.19,74.4x41x11.6,WV;AL;NV;FL,Residential;New Construction;Renovation,FSC Certified;Energy Star,No,No,No,2,Class B,Easy,IndustryLeader Exterior Acrylic - Premium quality paint product for construction projects.
P2095,Double Hung,Windows,IndustryLeader,409.52,ft,100,736,9,WA,150.69,68.8x25.3x21.2,IN;PA,New Construction;Residential,,No,No,Yes,1,Class C,Complex,IndustryLeader Double Hung - Premium quality windows product for construction projects.
P2096,Concrete Block,Concrete,QualityMaterials,10.03,ea,50,1559,18,MS,150.29,101.4x22.3x12.1,OR,Renovation;Industrial,Green Guard;UL Listed,No,No,Yes,10,Class B,Easy,QualityMaterials Concrete Block - Premium quality concrete product for construction projects.
P2097,Ready Mix,Concrete,BuildCo,34.46,box,100,1677,3,IA,180.26,79.3x16.9x19.9,,New Construction;Commercial;Residential;Industrial;Infrastructure,,No,Yes,Yes,1,Class A,Easy,BuildCo Ready Mix - Premium quality concrete product for construction projects.
P2098,Screws,Hardware,ValueBuilders,166.12,ft,50,3441,21,NE,75.63,24.7x41.1x51.8,NH,Industrial;Residential;New Construction;Renovation,LEED Certified;Green Guard,No,No,Yes,1,Class B,Moderate,ValueBuilders Screws - Premium quality hardware product for construction projects.
P2099,Stain,Paint,PremiumPro,33.74,ft,1,1540,12,FL,20.92,40x4.3x8.5,,Infrastructure;New Construction;Renovation,,Yes,Yes,No,0,Class B,Easy,PremiumPro Stain - Premium quality paint product for construction projects.
P2100,Bathtub,Fixtures,ProBuild,243.2,ft,1,2423,14,AR,38.38,141.1x19.2x13.3,VT;NH,Residential;Industrial,,No,No,No,5,Class A,Moderate,ProBuild Bathtub - Premium quality fixtures product for construction projects.
P2101,Wire Cable,Electrical,TrustedBrand,83.87,bundle,1,2587,1,SC,44.95,147.2x20.7x38.1,NY,Infrastructure;Residential,Energy Star;CE Marked,No,No,No,0,Class A,Complex,TrustedBrand Wire Cable - Premium quality electrical product for construction projects.
P2102,Cement Bag,Concrete,EcoConstruct,92.8,box,1,866,14,UT,41.7,91.9x42.3x17.6,NM,Commercial,Green Guard,No,No,Yes,10,Class C,Complex,EcoConstruct Cement Bag - Premium quality concrete product for construction projects.
P2103,Cement Bag,Concrete,QualityMaterials,84.65,ft,25,284,13,WA,21.79,111.7x38.7x28.7,NJ;NC;SD,Industrial;Commercial;Infrastructure;Residential,Green Guard,No,No,Yes,1,,Professional Required,QualityMaterials Cement Bag - Premium quality concrete product for construction projects.
P2104,Carpet Tile,Flooring,MegaSupply,70.19,ft,1,252,16,AK,96.76,85.7x36.2x10.6,CO,New Construction;Residential;Renovation;Commercial,Energy Star;UL Listed,No,No,Yes,10,Class A,Complex,MegaSupply Carpet Tile - Premium quality flooring product for construction projects.
P2105,Hinges,Hardware,ValueBuilders,245.25,bundle,25,384,16,KS,173.09,71x9.7x28.2,ND;SC;OK;WY,Renovation;Residential,CE Marked;FSC Certified,Yes,Yes,Yes,1,,Professional Required,ValueBuilders Hinges - Premium quality hardware product for construction projects.
P2106,Exterior Acrylic,Paint,ProBuild,267.77,box,1,2856,24,MN,64.86,118.7x28.2x22.2,IN;FL;MI,Renovation;Residential;Commercial,,No,No,Yes,25,Class C,Complex,ProBuild Exterior Acrylic - Premium quality paint product for construction projects.
P2107,Picture Window,Windows,EcoConstruct,689.08,box,100,2037,8,NH,81.68,136.3x51.6x44.2,,Residential;Infrastructure;Commercial;Renovation,ISO 9001,No,Yes,Yes,10,,Professional Required,EcoConstruct Picture Window - Premium quality windows product for construction projects.
P2108,I-Beam,Steel,TrustedBrand,86.72,ft,100,734,18,CT,113.03,35.5x49x12.2,NY;LA,Residential;Renovation;Commercial;Infrastructure,,Yes,Yes,Yes,1,Class C,Complex,TrustedBrand I-Beam - Premium quality steel product for construction projects.
P2109,Hammer,Tools,ProBuild,49.41,bundle,10,2537,11,MD,137.7,48.5x18.7x31.6,IL;NJ;WY;MT,Infrastructure;New Construction,LEED Certified;ASTM Compliant,Yes,Yes,Yes,1,Class C,Moderate,ProBuild Hammer - Premium quality tools product for construction projects.
P2110,Wire Cable,Electrical,ValueBuilders,303.69,ea,25,1245,6,DE,160.67,23.6x28.2x21.1,KY,Commercial;Residential,LEED Certified,No,Yes,No,1,Class A,Complex,ValueBuilders Wire Cable - Premium quality electrical product for construction projects.
P2111,Treated Pine,Lumber,IndustryLeader,50.68,ea,100,994,4,KS,98.47,12.1x9.5x15.4,GA;MA;SD,Residential;Commercial;Industrial,ISO 9001,No,Yes,No,25,Class C,Easy,IndustryLeader Treated Pine - Premium quality lumber product for construction projects.
P2112,Sliding Door,Doors,TrustedBrand,526.44,sqft,10,1292,26,AZ,10.35,146.1x26.8x23.1,WI;NJ,Infrastructure;New Construction,ASTM Compliant;Energy Star,Yes,No,No,1,,Complex,TrustedBrand Sliding Door - Premium quality doors product for construction projects.
P2113,Entry Door,Doors,ValueBuilders,395.64,ea,25,2454,24,ND,94.53,27x40.2x30.3,IL;AR;OH,New Construction;Residential;Commercial,CE Marked,Yes,No,Yes,0,Class B,Moderate,ValueBuilders Entry Door - Premium quality doors product for construction projects.
P2114,PVC Pipe,Plumbing,EcoConstruct,261.35,box,25,2896,9,SC,110.65,112.4x21.8x6.1,,Infrastructure;Industrial;Renovation,,No,Yes,No,5,Class C,Professional Required,EcoConstruct PVC Pipe - Premium quality plumbing product for construction projects.
P2115,Air Handler,HVAC,ValueBuilders,763,ft,10,3966,8,MS,182.86,144.1x6.8x34.6,HI,Renovation;Infrastructure;Residential;Commercial,ASTM Compliant;ISO 9001,No,Yes,No,10,,Complex,ValueBuilders Air Handler - Premium quality hvac product for construction projects.
P2116,2x4,Lumber,PremiumPro,40.43,sqft,1,2065,19,WA,175.71,76.3x44.6x39.8,AL;KY,Industrial;Infrastructure;Residential,ISO 9001,No,No,Yes,5,Class A,Professional Required,PremiumPro 2x4 - Premium quality lumber product for construction projects.
P2117,Double Hung,Windows,BuildCo,1113.79,sqft,100,4078,9,OK,138.84,134.6x25.7x15.3,CO;KS,Infrastructure,LEED Certified,No,Yes,Yes,5,Class B,Moderate,BuildCo Double Hung - Premium quality windows product for construction projects.
P2118,Heat Pump,HVAC,ConstructMax,890.56,sqft,25,4647,3,AZ,135.37,84.6x14.2x13,VT;AZ,Renovation;New Construction;Infrastructure,UL Listed,Yes,No,No,0,Class B,Complex,ConstructMax Heat Pump - Premium quality hvac product for construction projects.
P2119,Cabinet Hardware,Fixtures,BuildCo,106.14,sqft,10,1027,27,RI,60.28,45.7x49.8x39.6,FL;MS,Industrial;New Construction,ISO 9001,Yes,No,No,2,Class C,Professional Required,BuildCo Cabinet Hardware - Premium quality fixtures product for construction projects.
P2120,EPDM Rubber,Roofing,IndustryLeader,78.33,bundle,50,2175,16,NM,101.53,28.5x26.7x40.6,IL,Infrastructure;Residential;New Construction,ASTM Compliant,Yes,No,Yes,1,Class B,Moderate,IndustryLeader EPDM Rubber - Premium quality roofing product for construction projects.
P2121,Sliding Door,Doors,QualityMaterials,239.49,ft,25,3179,3,GA,4.46,104.1x38.7x38.4,OR;LA;MD,New Construction;Commercial;Industrial;Renovation,ISO 9001,Yes,No,No,0,Class C,Moderate,QualityMaterials Sliding Door - Premium quality doors product for construction projects.
P2122,Laminate,Flooring,QualityMaterials,149.25,box,50,3313,7,DE,136.75,33.5x21.2x35.2,AZ,Industrial;Commercial;New Construction,Energy Star;Green Guard,Yes,No,Yes,1,,Professional Required,QualityMaterials Laminate - Premium quality flooring product for construction projects.
P2123,Spray Foam,Insulation,IndustryLeader,70.27,ft,10,323,8,OH,140.67,81.1x12.3x12.2,NV,New Construction;Industrial;Renovation;Commercial,UL Listed,No,No,No,25,Class B,Moderate,IndustryLeader Spray Foam - Premium quality insulation product for construction projects.
P2124,Ventilation Fan,HVAC,PremiumPro,1137.65,sqft,1,1280,24,OH,193.12,30.6x48.3x28.4,TX;UT;ME;LA,Infrastructure;New Construction;Renovation,,No,Yes,No,25,Class A,Easy,PremiumPro Ventilation Fan - Premium quality hvac product for construction projects.
P2125,Screws,Hardware,PremiumPro,237.93,ea,50,730,20,NH,117.53,154.7x26.8x37.1,NJ,New Construction;Renovation;Infrastructure,Energy Star,No,Yes,Yes,2,Class C,Moderate,PremiumPro Screws - Premium quality hardware product for construction projects.
P2126,Ceramic Tile,Flooring,IndustryLeader,235.99,bundle,25,2261,25,IN,118.53,38x8.3x24.8,AK;TN,New Construction;Commercial,,No,No,No,2,Class B,Professional Required,IndustryLeader Ceramic Tile - Premium quality flooring product for construction projects.
P2127,Mineral Wool,Insulation,IndustryLeader,290.08,ea,10,3086,8,CA,33.48,59.7x25.6x6.9,WI,Commercial;Renovation,ISO 9001;Green Guard,No,No,No,1,Class C,Easy,IndustryLeader Mineral Wool - Premium quality insulation product for construction projects.
P2128,Anchor,Hardware,ValueBuilders,199.89,ea,1,1734,7,UT,136.23,13.8x40.1x41.9,FL;AR;OH;KY,Commercial;Renovation,Green Guard,Yes,No,No,2,,Easy,ValueBuilders Anchor - Premium quality hardware product for construction projects.
P2129,Nails,Hardware,ValueBuilders,258.96,bundle,50,866,7,AR,57.7,38.5x36.5x50.6,LA,New Construction;Commercial;Renovation,CE Marked;ASTM Compliant,No,No,No,10,Class C,Easy,ValueBuilders Nails - Premium quality hardware product for construction projects.
P2130,Fiberglass Batt,Insulation,QualityMaterials,145.2,ea,1,3326,6,NC,100.82,91.4x40.2x8.6,,Residential;Industrial;Infrastructure;Renovation,FSC Certified,No,No,No,1,Class C,Moderate,QualityMaterials Fiberglass Batt - Premium quality insulation product for construction projects.
P2131,Sliding Door,Doors,MegaSupply,224.75,ea,25,618,12,IN,56.21,87.1x47.2x40,SC,Renovation,LEED Certified,No,Yes,No,0,Class B,Moderate,MegaSupply Sliding Door - Premium quality doors product for construction projects.
P2132,Faucet,Plumbing,QualityMaterials,235.31,ft,25,680,12,AR,181.22,108.5x27.9x24.6,MT;NY,Residential;Commercial;Infrastructure;Industrial,,No,No,Yes,5,Class A,Complex,QualityMaterials Faucet - Premium quality plumbing product for construction projects.
P2133,Joint Compound,Drywall,ValueBuilders,230.73,sqft,10,5071,9,MT,35.72,73.4x31.9x28.3,ND;AK,New Construction,UL Listed,No,Yes,Yes,5,,Moderate,ValueBuilders Joint Compound - Premium quality drywall product for construction projects.
P2134,Fiberglass Batt,Insulation,MegaSupply,272.25,ea,50,3770,5,RI,41.27,61.9x32x6.2,,Infrastructure;Commercial,LEED Certified;Green Guard,No,No,No,0,Class C,Easy,MegaSupply Fiberglass Batt - Premium quality insulation product for construction projects.
P2135,Sink,Fixtures,MegaSupply,176.87,sqft,50,4660,1,MA,91.53,118.9x30.7x41.5,MT;ND;CO,New Construction;Infrastructure;Residential;Industrial,Green Guard,No,Yes,No,25,,Complex,MegaSupply Sink - Premium quality fixtures product for construction projects.
P2136,Circuit Breaker,Electrical,QualityMaterials,127.23,bundle,1,3414,13,MS,107.03,84.3x20.7x41.8,AL;KS;DE,Industrial;Residential;Infrastructure;New Construction,ISO 9001,Yes,No,Yes,1,Class A,Easy,QualityMaterials Circuit Breaker - Premium quality electrical product for construction projects.
P2137,Bolts,Hardware,ConstructMax,101.33,ft,100,1926,5,VT,82.46,77.7x17.8x51.5,AL,Infrastructure;New Construction;Residential,Energy Star,No,Yes,No,25,Class C,Complex,ConstructMax Bolts - Premium quality hardware product for construction projects.
P2138,Plywood,Lumber,EcoConstruct,49.28,bundle,1,495,20,IL,18.41,69.8x19.9x7.6,WA;PA,Renovation;New Construction;Commercial;Residential,,Yes,Yes,Yes,1,Class A,Moderate,EcoConstruct Plywood - Premium quality lumber product for construction projects.
P2139,Junction Box,Electrical,TrustedBrand,237.53,ea,50,414,20,NY,194.65,25x17.6x13.4,,Infrastructure,,Yes,Yes,Yes,10,Class A,Complex,TrustedBrand Junction Box - Premium quality electrical product for construction projects.
P2140,Sliding,Windows,BuildCo,249.92,ea,1,231,7,AK,120.48,43.2x21x49.8,WY,Renovation;Residential;Industrial;Commercial,,No,No,Yes,5,,Complex,BuildCo Sliding - Premium quality windows product for construction projects.
P2141,Heat Pump,HVAC,IndustryLeader,1336.44,ft,50,3114,6,CO,83.73,136.8x16.4x35.3,OH;ME,Industrial;Commercial,UL Listed,No,No,No,2,Class C,Professional Required,IndustryLeader Heat Pump - Premium quality hvac product for construction projects.
